trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
10,1,1.7453820566511575,5.003459610890582,4.798715222749205,4.642567433237143,1.6088907119676765,4.635622959080129,0.17435481781684994,0.9962264150943396,10575.0,9525,606060.0,667.7000000000833,0.41518927970748654
10,2,1.7453820566511575,5.003459610890582,4.798715222749205,4.642567433237143,1.6088907119676765,4.635622959080129,0.17435481781684994,0.9836477987421384,6550.0,9458,606060.0,677.2000000000854,0.46324558601939214
11,0,2.8740768213495516,5.7451571059595254,3.5044039751901703,3.1985202876922174,1.3836122455066093,5.526919595786529,0.14622902582281663,1.0,7200.0,2954,211896.2423347258,218.79999999999185,0.604435730982423
11,1,2.8740768213495516,5.7451571059595254,3.5044039751901703,3.1985202876922174,1.3836122455066093,5.526919595786529,0.14622902582281663,0.9987421383647799,5450.0,8319,606060.0,672.8000000000844,0.49817202646207026
11,2,2.8740768213495516,5.7451571059595254,3.5044039751901703,3.1985202876922174,1.3836122455066093,5.526919595786529,0.14622902582281663,1.0,5375.0,2261,173757.90266723686,178.99999999999412,0.6554987766975464
12,0,3.1509298807707866,5.016085388354161,3.841163582282135,4.096378866496059,1.6334915337117748,2.8778938283246647,0.18904021038754829,0.9823899371069182,4625.0,9363,606060.0,673.4000000000846,0.4912315693840975
12,1,3.1509298807707866,5.016085388354161,3.841163582282135,4.096378866496059,1.6334915337117748,2.8778938283246647,0.18904021038754829,1.0,8325.0,4541,310622.9144202876,333.7000000000074,0.5450041558052394
12,2,3.1509298807707866,5.016085388354161,3.841163582282135,4.096378866496059,1.6334915337117748,2.8778938283246647,0.18904021038754829,0.9874213836477987,5900.0,9444,606060.0,677.3000000000854,0.476943113804977
13,0,1.949347366038139,5.949045734048734,3.405887650813801,2.844503958270344,1.991871192556798,4.718123412943604,0.09250389496639767,1.0,11050.0,8079,497604.0470359517,538.3000000000538,0.441488065112305
13,1,1.949347366038139,5.949045734048734,3.405887650813801,2.844503958270344,1.991871192556798,4.718123412943604,0.09250389496639767,1.0,7975.0,2381,176612.5452614323,184.5999999999938,0.612624401234381
13,2,1.949347366038139,5.949045734048734,3.405887650813801,2.844503958270344,1.991871192556798,4.718123412943604,0.09250389496639767,1.0,6525.0,1970,147789.1712570684,153.19999999999558,0.6525430941163652
14,0,2.9543780449918984,6.5159062629214635,3.4071712667061456,4.79949399248784,1.9633821572529684,3.061689985694586,0.1596033077071028,0.9886792452830189,6850.0,9002,606060.0,674.4000000000848,0.4649292977581757
14,1,2.9543780449918984,6.5159062629214635,3.4071712667061456,4.79949399248784,1.9633821572529684,3.061689985694586,0.1596033077071028,1.0,9950.0,6173,406771.23216638993,436.50000000003075,0.4870919791078584
14,2,2.9543780449918984,6.5159062629214635,3.4071712667061456,4.79949399248784,1.9633821572529684,3.061689985694586,0.1596033077071028,0.9534591194968554,1425.0,9714,606060.0,663.0000000000822,0.5092202907463729
15,0,1.9038008108584747,3.310515299066876,4.431612339666587,4.8356472876403584,1.3951649052796975,3.25612518318646,0.09234603474819407,1.0,6675.0,2742,216571.9864355981,229.79999999999123,0.615058933413968
15,1,1.9038008108584747,3.310515299066876,4.431612339666587,4.8356472876403584,1.3951649052796975,3.25612518318646,0.09234603474819407,0.9911949685534591,6800.0,9072,606060.0,666.2000000000829,0.46808467390426134
15,2,1.9038008108584747,3.310515299066876,4.431612339666587,4.8356472876403584,1.3951649052796975,3.25612518318646,0.09234603474819407,1.0,8675.0,2067,168983.829573796,176.69999999999425,0.6121154174506439
16,0,2.4075848500719674,5.841683979933892,4.797473924787732,4.242557266926157,1.8554727042731192,5.035341167586251,0.11455885612648695,0.9383647798742139,5200.0,9286,606060.0,678.3000000000857,0.4377383818322249
16,1,2.4075848500719674,5.841683979933892,4.797473924787732,4.242557266926157,1.8554727042731192,5.035341167586251,0.11455885612648695,0.9635220125786164,3175.0,10025,606060.0,665.0000000000827,0.4924485638801027
16,2,2.4075848500719674,5.841683979933892,4.797473924787732,4.242557266926157,1.8554727042731192,5.035341167586251,0.11455885612648695,0.9987421383647799,11400.0,9210,606060.0,673.2000000000845,0.40603269803189834
17,0,3.406906042758692,5.642152896922299,3.6330075747700756,4.0357929780440305,1.7041403112485496,4.285381704270099,0.12250244320897989,1.0,10250.0,3642,232556.4355308276,239.1999999999907,0.5436095484706955
17,1,3.406906042758692,5.642152896922299,3.6330075747700756,4.0357929780440305,1.7041403112485496,4.285381704270099,0.12250244320897989,0.9987421383647799,8525.0,9557,606060.0,666.500000000083,0.4486307179832735
17,2,3.406906042758692,5.642152896922299,3.6330075747700756,4.0357929780440305,1.7041403112485496,4.285381704270099,0.12250244320897989,0.9987421383647799,3225.0,9544,606060.0,676.1000000000852,0.5286596558340665
18,0,3.3277675743154727,5.047452830617047,3.845126575957973,4.809925638079592,1.953378647447469,4.607234431490059,0.11423170326014556,1.0,7800.0,3366,235735.5122049253,250.99999999999002,0.5833984167661539
18,1,3.3277675743154727,5.047452830617047,3.845126575957973,4.809925638079592,1.953378647447469,4.607234431490059,0.11423170326014556,0.8779874213836478,4000.0,9154,606060.0,679.1000000000859,0.39442018604912454
18,2,3.3277675743154727,5.047452830617047,3.845126575957973,4.809925638079592,1.953378647447469,4.607234431490059,0.11423170326014556,1.0,10400.0,3242,225942.47709440417,237.89999999999077,0.5482477140235315
19,0,1.7894252499101602,2.5969714687369736,3.2609618733760732,2.029888226837089,1.8177653241077176,2.8948224572195556,0.07391373343942204,1.0,10575.0,2431,180292.40517440857,187.59999999999363,0.5713381897870825
19,1,1.7894252499101602,2.5969714687369736,3.2609618733760732,2.029888226837089,1.8177653241077176,2.8948224572195556,0.07391373343942204,0.9974842767295597,7275.0,9314,606060.0,675.100000000085,0.4667666534122623
19,2,1.7894252499101602,2.5969714687369736,3.2609618733760732,2.029888226837089,1.8177653241077176,2.8948224572195556,0.07391373343942204,0.9974842767295597,7175.0,9082,606060.0,674.4000000000848,0.46882908473316875
20,0,2.4840280749370383,5.835401885705469,2.600851922267409,2.3821797726432434,1.9517738582984916,4.4401852925964125,0.1899428678626483,0.9232704402515723,8950.0,9405,606060.0,675.6000000000851,0.3654497743420956
20,1,2.4840280749370383,5.835401885705469,2.600851922267409,2.3821797726432434,1.9517738582984916,4.4401852925964125,0.1899428678626483,0.9886792452830189,6925.0,9559,606060.0,665.1000000000827,0.4625001190581136
20,2,2.4840280749370383,5.835401885705469,2.600851922267409,2.3821797726432434,1.9517738582984916,4.4401852925964125,0.1899428678626483,0.9836477987421384,4375.0,9886,606060.0,665.3000000000827,0.49515661957349677
21,0,1.9217645584918146,6.801974230869366,2.86580802986795,3.8626620905999465,1.7651561505024418,2.672081773217272,0.06367993578472486,1.0,7700.0,4835,323826.13955356664,346.40000000001027,0.5489572890493464
