trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
10,0,1.093963289432258,5.198079402833316,4.3109944443603805,1.5527276863940334,0.645756854222665,4.813838920219966,0.06578281397566989,0.9962264150943396,8775.0,4019,606060.0,719.100000000095,0.4687159623277717
10,1,1.093963289432258,5.198079402833316,4.3109944443603805,1.5527276863940334,0.645756854222665,4.813838920219966,0.06578281397566989,1.0,9800.0,2186,282603.4701459715,312.40000000000254,0.564728286450763
10,2,1.093963289432258,5.198079402833316,4.3109944443603805,1.5527276863940334,0.645756854222665,4.813838920219966,0.06578281397566989,0.9773584905660377,6575.0,3672,606060.0,721.4000000000955,0.4860625594614577
11,0,2.7490911044895117,6.905869751924701,3.9843215828001437,3.4894109314732438,1.5159671536001764,10.140203846660347,0.041724854782463745,0.9987421383647799,6150.0,9020,606060.0,675.8000000000851,0.485738954191569
11,1,2.7490911044895117,6.905869751924701,3.9843215828001437,3.4894109314732438,1.5159671536001764,10.140203846660347,0.041724854782463745,0.9974842767295597,4625.0,9065,606060.0,670.4000000000839,0.5073611956448231
11,2,2.7490911044895117,6.905869751924701,3.9843215828001437,3.4894109314732438,1.5159671536001764,10.140203846660347,0.041724854782463745,1.0,6200.0,2139,159762.8777160492,164.39999999999495,0.6496265806320559
12,0,0.38403467059528373,1.5355503989198802,3.6950889478033164,2.578447536131243,0.9031794475840045,7.010447751033635,0.038939299515502,1.0,15250.0,3608,323292.2423574518,348.8000000000108,0.4469275389326053
12,1,0.38403467059528373,1.5355503989198802,3.6950889478033164,2.578447536131243,0.9031794475840045,7.010447751033635,0.038939299515502,0.9987421383647799,14850.0,6970,606060.0,680.7000000000862,0.36082681234791114
12,2,0.38403467059528373,1.5355503989198802,3.6950889478033164,2.578447536131243,0.9031794475840045,7.010447751033635,0.038939299515502,1.0,14700.0,3826,335813.9725965802,363.00000000001404,0.4496896691929751
13,0,2.8763853877876233,5.630797169101353,2.0907997626534676,1.8568044011654443,2.075706482797221,5.6181261055339045,0.02665348467005919,0.9635220125786164,9900.0,9319,606060.0,662.8000000000822,0.3924299221813744
13,1,2.8763853877876233,5.630797169101353,2.0907997626534676,1.8568044011654443,2.075706482797221,5.6181261055339045,0.02665348467005919,0.9974842767295597,7800.0,7492,606060.0,704.2000000000916,0.46401852758578366
13,2,2.8763853877876233,5.630797169101353,2.0907997626534676,1.8568044011654443,2.075706482797221,5.6181261055339045,0.02665348467005919,0.9748427672955975,6500.0,9498,606060.0,665.7000000000828,0.45491725781347414
14,0,0.7366218378459066,11.561823142319417,4.570329246325754,3.648682102148373,1.1646749036487989,11.69176377347724,0.15796267175350098,0.9987421383647799,9125.0,7972,606060.0,668.0000000000833,0.4437350139260178
14,1,0.7366218378459066,11.561823142319417,4.570329246325754,3.648682102148373,1.1646749036487989,11.69176377347724,0.15796267175350098,0.9874213836477987,8775.0,7943,606060.0,672.3000000000843,0.43750623550413426
14,2,0.7366218378459066,11.561823142319417,4.570329246325754,3.648682102148373,1.1646749036487989,11.69176377347724,0.15796267175350098,0.9962264150943396,12550.0,8050,606060.0,676.8000000000853,0.3892197568589403
15,0,2.952493699888284,5.667657274653569,1.5795353406722474,0.9337593296907468,2.756505991359604,6.557762898336111,0.04844903931109376,1.0,8000.0,4282,433809.9951893725,469.40000000003823,0.5228303584017795
15,1,2.952493699888284,5.667657274653569,1.5795353406722474,0.9337593296907468,2.756505991359604,6.557762898336111,0.04844903931109376,0.9974842767295597,3925.0,5140,606060.0,721.8000000000956,0.5338923075672756
15,2,2.952493699888284,5.667657274653569,1.5795353406722474,0.9337593296907468,2.756505991359604,6.557762898336111,0.04844903931109376,0.8943396226415095,3450.0,4437,606060.0,718.6000000000948,0.43925327293251815
16,0,1.4320395093574143,7.161025042831803,1.1308320798143892,4.35476427841569,2.3962988245880252,9.194629559509368,0.0920976775572697,0.7924528301886793,2700.0,9983,606060.0,671.7000000000842,0.3250620170152464
16,1,1.4320395093574143,7.161025042831803,1.1308320798143892,4.35476427841569,2.3962988245880252,9.194629559509368,0.0920976775572697,0.8880503144654088,5825.0,10052,606060.0,679.600000000086,0.3753690160079789
16,2,1.4320395093574143,7.161025042831803,1.1308320798143892,4.35476427841569,2.3962988245880252,9.194629559509368,0.0920976775572697,0.8754716981132076,1700.0,9818,606060.0,682.4000000000866,0.42522611161557966
