policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Boustrophedon,partial_33,20,2,1.0,17.399999999999977,31.200000000000173,53.900000000000496,198509.0781412702,16025.0,1833,53.900000000000496,COMPLETED
Spiral,partial_33,20,0,1.0,7.799999999999988,22.800000000000054,51.700000000000465,201572.2390830526,16650.0,2718,51.700000000000465,COMPLETED
Spiral,partial_33,20,1,1.0,7.39999999999999,20.100000000000016,52.10000000000047,203788.55213879002,15600.0,2755,52.10000000000047,COMPLETED
Spiral,partial_33,20,2,1.0,9.399999999999983,21.70000000000004,43.200000000000344,169743.18711021962,15100.0,2204,43.200000000000344,COMPLETED
VoronoiPartition,partial_33,20,0,1.0,8.999999999999984,19.900000000000013,38.00000000000027,135921.04627419915,7825.0,1007,38.00000000000027,COMPLETED
VoronoiPartition,partial_33,20,1,1.0,8.799999999999985,19.300000000000004,38.10000000000027,136136.77234654315,7650.0,969,38.10000000000027,COMPLETED
VoronoiPartition,partial_33,20,2,1.0,9.499999999999982,21.00000000000003,38.10000000000027,136968.8298215852,9600.0,1067,38.10000000000027,COMPLETED
GridDecomposition,partial_33,20,0,1.0,8.199999999999987,24.400000000000077,43.70000000000035,170982.44940558914,13200.0,2310,43.70000000000035,COMPLETED
GridDecomposition,partial_33,20,1,1.0,7.999999999999988,21.500000000000036,36.10000000000024,143122.96886118408,11950.0,2048,36.10000000000024,COMPLETED
GridDecomposition,partial_33,20,2,1.0,8.799999999999985,19.500000000000007,43.40000000000035,171559.69883508654,14600.0,2407,43.40000000000035,COMPLETED
STC,partial_33,20,0,1.0,7.39999999999999,21.20000000000003,35.10000000000023,133532.84955917764,10125.0,1482,35.10000000000023,COMPLETED
STC,partial_33,20,1,1.0,7.999999999999988,17.999999999999986,34.30000000000022,132906.85372973094,9400.0,1599,34.30000000000022,COMPLETED
STC,partial_33,20,2,1.0,8.499999999999986,18.499999999999993,32.000000000000185,124712.26674786303,10850.0,1463,32.000000000000185,COMPLETED
Random,closed_33,2,0,0.8373702422145328,225.39999999999148,483.90000000004153,inf,242424.00000000003,5450.0,2372,688.600000000088,ALL_DEPLETED
Random,closed_33,2,1,0.7975778546712803,239.99999999999065,inf,inf,242424.00000000003,2700.0,2230,690.9000000000885,ALL_DEPLETED
Random,closed_33,2,2,0.6332179930795848,274.59999999999394,inf,inf,242424.00000000003,5925.0,2295,691.8000000000887,ALL_DEPLETED
Boustrophedon,closed_33,2,0,0.27335640138408307,inf,inf,inf,242424.00000000003,0.0,460,731.9000000000979,ALL_DEPLETED
Boustrophedon,closed_33,2,1,0.15570934256055363,inf,inf,inf,242424.00000000003,0.0,292,734.0000000000983,ALL_DEPLETED
